date,Open,High,Low,Close,All,MA5,MA20,MA60
2015/05/12,147,148.5,147,147.5,20513,20318.6,43633.95,45913.967
2015/05/11,149,149,147,148.5,20372,21731.6,43801,46025.517
2015/05/08,146,147.5,146,146.5,20013,23824.8,44476.7,46173.067
2015/05/07,146,147.5,146,146.5,21887,29613.6,45802.7,46567.767
2015/05/06,145.5,148,145.5,147.5,18808,32716.6,47084.3,46778.117
2015/05/05,147.5,148,146,147,27578,37602.8,47812.6,47230.45
2015/05/04,148.5,148.5,146,147.5,30838,43603.4,48897.5,47652.033
2015/04/30,147,148.5,146.5,147,48957,61981.6,49292.2,47917.7
2015/04/29,150,151,148,148.5,37402,61587.6,49678,48472.467
2015/04/28,153.5,153.5,150.5,151.5,43239,62230.8,50800.4,48581.05
2015/04/27,153,153,150,151.5,57581,60837.8,53976.85,49035.8
2015/04/24,149,152.5,148.5,152.5,122729,56192.4,58953.1,48623.1
2015/04/23,145.5,147,145,147,46987,47019,55040.95,47411.55
2015/04/22,143.5,145,143,143.5,40618,48526,54497.35,48698.417
2015/04/21,142,143.5,141.5,142.5,36274,54720.6,53783.25,48698.517
2015/04/20,142,144,141.5,143,34354,55776.6,53857.15,48906.85
2015/04/17,143,144,142.5,142.5,76862,53676.6,54294.9,48964.817
2015/04/16,145,147,144.5,147,54522,45081.4,53994.75,48190
2015/04/15,143.5,144.5,141.5,143,71591,43483.6,54055.85,48310.883
2015/04/14,145,145.5,143.5,144,41554,38669.2,52323.45,47826.617
2015/04/13,146.5,147.5,146,147,23854,37033.2,52519.65,47863.217
2015/04/10,146,147,145,147,33886,42117.6,52938.8,48579.5
2015/04/09,144,145.5,143,143,46533,43086.8,53834.8,48549.483
2015/04/08,145.5,146,143,143,47519,45114.8,53849.65,48079.4
2015/04/07,146.5,147.5,145,146,33374,47581,54833.1,47651.1
2015/04/02,145,148,144.5,147,49276,62259.8,54731.7,47678.733
2015/04/01,145,145,143.5,144,38732,83825.8,53713.9,46937.667
2015/03/31,144,145.5,143,145.5,56673,84976.6,53409.25,46511.5
2015/03/30,142.5,144,142,142.5,59850,80865,52034.25,45689.917
2015/03/27,144,145.5,142.5,142.5,106768,74162.2,51111.8,44970.783
2015/03/26,145.5,147,144.5,145.5,157106,60359,48554.1,43510.267
2015/03/25,152,152.5,150.5,151,44486,37559.6,43110.75,41469.3
2015/03/24,153.5,153.5,151.5,151.5,36115,42834.2,44516.25,41467.717
2015/03/23,154,154,152.5,153.5,26336,46760,44610.05,41706.6
2015/03/20,151.5,154,151.5,154,37752,48881.4,44974.6,42443.95
2015/03/19,152.5,155,152.5,154,43109,50426.6,46655.55,42502.3
2015/03/18,151,154,150,153.5,70859,48252.2,46165.6,42523.617
2015/03/17,148.5,150,148.5,149,55744,44441.6,43939.3,41867.3
2015/03/16,149,149.5,146,146,36943,42658.8,42519,41476.75
